,Date,ID,Tweet,User
1530,2015-04-10,586457439588851712,"@AlexFX00 hi alex. great trade GBPUSD short!! which is your favorite trade today?
i am undecided between EURGBP, GBP USD O AUD USD?

Thanks",romuse
1531,2015-04-08,585768221719990272,• AUD/USD is trading near major resistance 0.7700 and any break above would extend gains till 0.7735/0.7785 in... http://t.co/Ay3Zf1UPjL,batumiforex
1532,2015-04-08,585767616570073089,"Aud/usd Is Trading Well Above 200 Day Hma, Jump Till 0.7780 Cannot be ruled Out http://t.co/l2kUpkaFIr",Trade247no
1533,2015-04-08,585725939482370048,"AUD/USD, trendline is holding Aussie on the way up! http://t.co/OSlVk8fMsM",mariourlic
1534,2015-04-08,585611721089351680,RT @seandcallow: Aussie looking comfortable in familiar territory: daily average since 1983 float is AUD/USD 0.7642. http://t.co/v9uGZfYab5,VantageFX
1535,2015-04-07,585592301801627649,@gregorymckenna @cLeverEdge The AUD USD is a cash market and I would think no time to arb with Globex. It takes a few secs to key in a trade,BalmainCraigie
1536,2015-04-07,585389067711438848,AUD/USD - the price has broke the UML and now is trying to go higher. http://t.co/3Tq47PWAzG,OlimpiuTuns
1537,2015-04-03,583905369694539776,AUD/USD Broadening Formation is Possible - DailyFX http://t.co/51CZOiKMZA,ForexFreshNews
1538,2015-04-02,583664736929210368,"AUD/USD is trading at 0.7562, down 0.0037. Market chatter about Australian Monetary policy is fluid. The Reserve... http://t.co/UGUANCx1iq",stocksandmoney1
1539,2015-04-02,583511944897888256,Good morning the Forex Report is available AUD/USD/ AUD/CHF http://t.co/7Gtu0Zh5z3 via @The Traders Place FX,warrenpeacock
1540,2015-03-31,582754912121040896,"#forex #FX #توصيات Daily Forex Chart Art - Mar. 31, 2015 - AUD/USD: 4-hour Think the Aussie selloff is over? If yo... http://t.co/IOM4C4Jg8j",Fxinity
1541,2015-03-30,582616171892981760,USD/JPY is leading a broad bid in to the US dollar (AUD/USD also sagging badly). There's no clear catalyst for the… http://t.co/IY9exQoUSR,ForexTSD
1542,2015-03-30,582574776343883776,EUR/USD is bullish in the short term; AUD/USD to fall – Elliott Wave Analysis http://t.co/4eSAhYWiYV,giangir
1543,2015-03-30,582523514982273024,EUR/USD is bullish in the short term: AUD/USD to fall – Elliott Wave Analysis: Based on the latest pric... http://t.co/3kVgMmVDVG #forex,_Binary_Option
1544,2015-03-30,582513447658635264,"#AUD/USD Technicals. 7650 is a major ST support zone. If #AUD slip back into the channel, downside will accelerate. http://t.co/yYRA8jv5fC",1800ASENNA
1545,2015-03-27,581494616618242048,$AUDUSD extremely oversold and is at pivot support 2 #AUDUSD #AUD #USD #AUSTRALIANDOLLAR #DOLLAR #FOREX,cryptoTecho
1546,2015-03-27,581340954663235584,AUD/USD is present making  waves with this strategy http://t.co/5McmyZz8DB,Gen2binarytrade
1547,2015-03-27,581258868304560128,AUD/USD is strongly bearish on 4-hour - FXStreet: http://t.co/zx3oNVczIQ via @FXstreetNews,Iforexgroup1
1548,2015-03-26,580950950094852096,"DAILY TRADING POINTS: AUD/USD is trading with a heavy tone in Asia, reta... http://t.co/tqVS6z6JbM",abdulqayyum283
1549,2015-03-23,580150065525710848,"#AUD/USD finally broke out of it's channel and momentum divergence formation - so, is it orange or green count now? http://t.co/qF2w5L7B1G",TTCSteve
1550,2015-03-23,580147393754046464,AUD/USD is currently trading at 0.7890 with a high of 0.7893 and a low of 0.7873. #forexupdate #forexnews #currencies,AmariFX
1551,2015-03-18,578293249493770240,"OS #holidays getting cheaper again ""@CommSec: Thanks to the FED the AUD is back above $0.78 US cents now at AUD/USD 0.7818 #ausbiz #fx ^JR”",NicolePedMcK
1552,2015-03-18,578272346127130626,#LiveTradingRoom Daily Video is posted for 3.17.2015 for subscribers http://t.co/Y4GUdmvfDD #ElliottWave #EUR #JPY #AUD #USD #EURGBP,DanielHusseyJr
1553,2015-03-17,577816974123634688,"AUD/USD: trend is likely to reverse – Just like other key rivals, the Australian dollar is trading against the... http://t.co/BPmGfH5iX3",dedewati
1554,2015-03-17,577816969837047809,"AUD/USD: trend is likely to reverse – Just like other key rivals, the Australian dollar is trading against the... http://t.co/oxSS7hLQCu",sampailaku
1555,2015-03-17,577656312789536768,AUD/USD : Next Price Point to test to the downside is 0.7595.  #investing #forex,tradingkeysys_
1556,2015-03-16,577428982712430592,A PUT on AUD/USD is recommended this week. http://t.co/suy2PNxFV6,Binaryaustralia
1557,2015-03-16,577362911993135104,AUD/USD: Aussie Reverses Its Losses In The Asian Session The pair is expected to find supp http://t.co/EWnEZqjmjx,LATEST_FX_NEWS
1558,2015-03-15,577254151475740672,"Is am going short on USD/JPY, CAD/JPY, AUD/JPY, AUD/USD this morning...",robot_trader_fx
1559,2015-03-15,577130779265736705,Forex - AUD/USD weekly outlook: March 16 - 20: The Federal Reserve is expected to begin raising interest rates... http://t.co/J7erMx2nLg,MarketRss
1560,2015-03-15,577130774110973952,Forex - AUD/USD weekly outlook: March 16 - 20: The Federal Reserve is expected to begin raising interest rates... http://t.co/D7gULIOejo,MoneyRSS
1561,2015-03-15,577130768499003392,Forex - AUD/USD weekly outlook: March 16 - 20: The Federal Reserve is expected to begin raising interest rates... http://t.co/dWgYUoRnDg,GrexitRSS
1562,2015-03-15,577130764745121793,Forex - AUD/USD weekly outlook: March 16 - 20: The Federal Reserve is expected to begin raising interest rates... http://t.co/zscMyNu269,UniscorpUS
1563,2015-03-14,576895178155393024,"Whoever was bullish on GBP/USD or AUD/USD for the passed month, you have no idea that the market is 'Technical'",FractalHIS
1564,2015-03-12,576131786826063872,AUD/USD is coming to a new short set up for next week(0.78 mark).,sacchifx
1565,2015-03-12,576108999361323008,The AUD/USD is the most irrational currency pair on the face of this planet. No rhyme or reason whatsoever in its movement patterns.,BKs_KWill
1566,2015-03-12,575955958247006209,"EUR/USD is bouncing, so is CAD/USD and AUD/USD. This are massive move in exchange rate.",LancelotW
1567,2015-03-12,575935957964361728,Value of different dollars is going up &amp; down that fast people will be getting seasick! $USD index down to 99.15 (falling) $AUD/USD is .7658,Chris_E_Qld_Au
1568,2015-03-12,575886430192300032,Australian dollar holds six-year low after employment data with USD index breaking 100: AUD/USD is at a crucia... http://t.co/RoG4ipp8nK,IBTimesUKBiz
1569,2015-03-11,575689833344978945,@IlyaSpivak teacher my trade is on AUD/USD short 0.7735 first target hit and second target hit and my trade is on ok http://t.co/1xKi4yE8nU,mshakir379
1570,2015-03-10,575221533817331712,AUD/USD hit low at weekly S2 and is beginning to bounce up.  Could we see a reversal here?,donaldbschnell1
1571,2015-03-10,575205950954606592,"AUD/USD: Aussie Trading Lower This Morning - In the Asian session, at GMT0400, the pair is trading at 0.7646, with... http://t.co/LJoPcPeLFK",CurtisBoyd3
1572,2015-03-10,575180245822795777,"@FXCM You are a little behind, AUD/USD is now at $76 450",crazykritic
1573,2015-03-09,575067967861432322,"The 12"" MacBook is damned nice, but that AUD -&gt; USD exchange rate is a killer. USD$1299 -&gt; AUD$1799.",elithrar
1574,2015-03-09,574779456222449666,the AUD/USD exchange rate is crap :(,jpoh
1575,2015-03-09,574727558425636864,"""Technical pattern in AUD/USD is a bearish flag, there's a possibility of a test of the mid-76 cent handle in the next week."" -@EvanLucas_IG",CNBCi
1576,2015-03-07,574135027606286336,@KangarooBeach @fayazg99 @AmboFOAM The current AUD &lt;-&gt; USD exchange rate is not kind... :-( #smaccUS #bankrupt,DocOnSkis
1577,2015-03-05,573304073333555200,Current AUD&gt;USD exchange rate is in our favor right now ladies!  Perfect time to stock up on PSC for $7.76 a... http://t.co/GTeKAgNlbz,originalmnpo
1578,2015-03-01,572098508309831680,@BabyPips This is very profitable. But you have to to your analysis on the major pairs. Eg. trade EUR/AUD but analyze EUR/USD and AUD/USD,LeElmagnifico
1579,2015-02-27,571202026677395456,"Global Market Wrap: FX Analysis - February 27, 2015 - AUD/USD Price actions from 0.7625 is viewed as a... http://t.co/COnWDCY5Xb",plfmarkets
1580,2015-02-27,571109972643155968,"Asia Daily Bulletin – 26/02/15: AUD/USD is the biggest mover among the dollar majors, falling about 50pips bel... http://t.co/3n2kMZgY5f",SharesInv
1581,2015-02-26,571018283866058752,"And 110 pips later, AUD/USD is testing the 0.7800 support http://t.co/WYL1i5vrRw",goltvaovivo
1582,2015-02-26,570987096388710400,@MBForex aud/usd signal is invalidated right?,colescompany
1583,2015-02-25,570607690306740224,"So there is still my question opened. The impact on EUR/USD rates :) or if you want CAD/USD AUD/USD rates, tell me more about. A beacon.",_matjaz
1584,2015-02-25,570451646477697024,"@Neel_666 150:1 and AUD/USD is .79, have fun",infotraded
1585,2015-02-25,570435092398653441,"SELL AUD/USD LEVEL 1@ 0.7895,LEVEL 2@ 0.7920,LEVEL3@ 0,7935 SL@ 0.7965 TP@ 0.7750,0.7710,0.7650. Enter binary @ 0.7920 expire time is 8hrs",servicefxng
1586,2015-02-24,570276319487000577,@Big_Bum_Babe I am happy with. I also had 10 points on that AUD/USD £2 per point and Dax is going in the right way so can't complain today:),rolandzicska
1587,2015-02-22,569525063902498816,"RT #FX $AUD/$USD continues to improve. Investors are short, but a trend reversal is highlighted.
http://t.co/0wDtIOTOEO",XATSUK
1588,2015-02-21,569149884928016384,Currency Signal Alert = AUD/USD = This is a 3 star signal alert = Buy now with SL at 0.7650 (200 pips) Target profit 500 plus pips,SmartMoneyWatch
1589,2015-02-21,568997066967396352,"Key Price Zone Ahead For AUD/USD: Just a routine consolidation or is a reversal taking shape?
 http://t.co/BhXwGhdZO2 http://t.co/v4tdkoEluI",forex_lover
1590,2015-02-20,568783750651203584,"#trading #usd Key Price Zone Ahead For AUD/USD: Just a routine consolidation or is a reversal taking shape?
  http://t.co/Ow9N6IpBYV #fx",360pips
1591,2015-02-20,568767736710455296,"Key Price Zone Ahead For AUD/USD: Just a routine consolidation or is a reversal taking shape?
 http://t.co/q0Ox5t78gb",Retail_Forex
1592,2015-02-20,568758798485221376,"Aussie is Recovering after Decline

Read more: http://t.co/kvtuxeYOHa #aussie #aud #usd #analysis #forex #broker http://t.co/DHv85e85UT",Vistabrokers
1593,2015-02-19,568340109138866176,"The AUD/USD exchange rate is a killer.
Just signed off the Contract for production of the Millennium 3 Trilogy... http://t.co/5ukaco2Hxt",chrisdcor
1594,2015-02-18,567862274930515968,"AUD/USD above 0.7800

Immediate resistance @ 0.7831 levels, above @ 0.7852  
Support is @0.7743 from here @ 0.7721 levels.

#ForexTips",forexanlysis
1595,2015-02-17,567728821663961088,Rising price of commodities improve AUD /USD (Australia is large producer of commodities) $FXA - up 1.44% in 6 days http://t.co/VUZfg8AuzM,TrendsInvesting
1596,2015-02-16,567335713302016002,AUD/USD: US Dollar is losing ground http://t.co/1UuncQN8di,worldforextune
1597,2015-02-15,567026621928837120,AUD/USD is trading in a descending triangle within a six month downtrend. Textbook technicals say lower. http://t.co/WeBsPDj4XN,Vconomics
1598,2015-02-13,566098692591996929,"Gee, the AUD - USD exchange rate is crap...",coburn64
1599,2015-02-13,566076825965559808,the aud/usd exchange rate is getting better (for me) in anticipation of my arrival i see lol,xyeahtony
1600,2015-02-13,566064091102326785,"RBA says AUD/USD will fall further - Stevens: ""it is still going in the right direction"" - http://t.co/h54iC35RiM",marketpulsecom
1601,2015-02-12,565803971684892672,"#DRAGONFLY
#AUD/USD Sentiment Shifts in Aussie, is a Reversal Near? http://t.co/Vc7fqEtqpl",Londoner_Ag47
1602,2015-02-11,565371733524615168,"AUD/USD,, the pivot .7787 is what we bulls are aiming at.",coss_t
1603,2015-02-08,564354963451568128,@Mechtadyne On the internet here: http://t.co/K6jzaM2tVg Or find me at a con cause with the current AUD/USD exchange that is a lot cheaper,mamathzilla
1604,2015-02-06,563633175570567168,iQ-FX™ AUD/USD Daily Outlook: Daily Pivots: (S1) 0.7746; (P) 0.7784; (R1) 0.7836;A short term bottom is possib... http://t.co/G0oK2lZ0ZH,clementimoh
1605,2015-02-06,563633170055045120,iQ-FX™ AUD/USD Daily Outlook: Daily Pivots: (S1) 0.7746; (P) 0.7784; (R1) 0.7836;A short term bottom is possib... http://t.co/ctD0EfTxaC,iQFX
1606,2015-02-06,563497803293261824,"@kaidanovskyys from the info ""Capable of carrying a potentially infinite amount of exciting things"" LMAO. btw is that aud/usd ?",retnolaras
1607,2015-02-05,563435642118352898,AUD/USD consolidates into interesting pattern: AUD/USD is shaping into a decent technical… http://t.co/Yo78b1JWfJ,SammyOz3
1608,2015-02-05,563256599859703809,"Is AUD/USD ready to correct higher?

AUD/USD rebounded from 0.7615 (S2) to hit resistance near the upper boundary... http://t.co/bLuYRnDvDt",BestForexInvest
1609,2015-02-05,563214909958520832,#Nikkei -0.9% and #Kospi is down 0.7%. The AUD/USD and the USD/JPY both dropped to session lows early in the ... http://t.co/UuBBzw8OIg,TradeCFDs
1610,2015-02-04,563035080873213953,Is AUD/USD Sustainable?: http://t.co/zrfxNQ7Oci via @YouTube,adriannicu1
1611,2015-02-04,562857357852803073,"@IbuMertuaku For now, is looking to buy AUD/USD. There is still no bearish move on AUD today.",vitorbarbosa84
1612,2015-02-03,562722264597417986,"@AlanKohler @BusinessSpec funniest thing is the AUD/USD is back to 78c this morning, exactly where it was prior to the cut.",CraigBartlett45
1613,2015-02-03,562718230742327296,FX Breaking: Epic dollar squeeze erases AUD/USD losses - There it is. AUD/USD returned to 0.7840 after falling as... http://t.co/CmHRAHi1BG,TeeboThaPro
1614,2015-02-03,562685836605816834,"#FOREX UPDATE Epic dollar squeeze erases AUD/USD losses: There it is.
... http://t.co/DvL53uje5L",SolidTrader
1615,2015-02-03,562683258560081920,"Epic dollar squeeze erases AUD/USD losses: There it is.
... http://t.co/q5dnU4AmpE",economia2
1616,2015-02-03,562676824808112129,"AUD/USD is back at pre-rate cut level of 0.7811. NZD/USD is rallying hard. Sell USD. Keep selling. When oil bottoms, USD tops.",MingliFX
1617,2015-02-03,562539136582963200,"Further cuts in interest rates could follow, thus AUD/USD is likely to remain under selling pressure.",juankvargas9
1618,2015-02-03,562482546655514625,"Oh my, life is good. $aud $usd http://t.co/N9Ok6U7Uy4",sren
1619,2015-02-03,562417575192047617,"@MsPolishCharmer Good time to take vacation down under to #Australia (value of AUD/ USD), weather is good Feb - May, things to do some where",pjpoulish
1620,2015-02-02,562393097695657984,"market is completely divided on whether the central bank should cut interest rates, which pretty much guarantees a big reaction in #AUD/USD",Trader_Aadil
1621,2015-02-02,562210595790127104,"Reserve Bank of Australia policy meeting early tomorrow morning , the trend in AUD/USD is lower, and we maintain short AUD/USD and NZD/USD.",fxmel1
1622,2015-02-01,561895159005450240,@TheRumGeek wow! That's crazy! For me the total cost is ~$35 after AUD/USD exchange.,rumspokenhere
1623,2015-02-01,561775963428491264,Of course when I am able to spend money bc my first full time salary is coming in is when the AUD/USD conversion rate is down the toilet,Techn1x
1624,2015-01-31,561463368826253312,"hi, everyone, lets play a game 
What is a service you've had to pay $5000 + for AUD USD CAD Dollars 
Repairs,... http://t.co/vwQLmxhtiV",MyISOshop
1625,2015-01-30,561003705030701056,"To my Aussie customers, if the AUD/USD exchange rate is scaring you, then switch to my @madeit store where I sell... http://t.co/lgUA7N3Nf8",dspdavey
1626,2015-01-30,560960412217520129,"With exception to the swedish market pairs, yesterdays weakest currency is the AUD. The AUD/USD has… http://t.co/bBq7vwOqPg",chris96_ce
1627,2015-01-29,560946547097993218,@JohnKicklighter This # is going to be critical for short term direction of eur&amp;aud/ usd. Considering today's jobless surprise-who knows...,DREALJDZ
1628,2015-01-29,560877080922308608,AUD/USD ...... BUY ??: AUD/USD .. The Pair is Touching the Falling Channel Trendline Support… http://t.co/np2kC1pU25,FXMagician
